bank_txn_id,amount,currency,type,transaction_date,description,reference
BNK_C3D276F7,752314,INR,CREDIT,2026-08-12T22:24:23Z,SETTLEMENT SET_DB369C5A,SET_DB369C5A
BNK_C7A8F6FF,58584000,INR,CREDIT,2026-08-02T21:53:00Z,SETTLEMENT SET_C802BA43,SET_C802BA43
BNK_2585848C,536337,INR,CREDIT,2026-08-13T07:54:13Z,SETTLEMENT SET_2B3AEF5D,SET_2B3AEF5D
BNK_7E0A6D78,-36086,INR,CREDIT,2026-08-17T03:30:33Z,SETTLEMENT SET_676DBB3E,SET_676DBB3E
BNK_C991D36D,1734282,INR,CREDIT,2026-07-30T12:59:20Z,SETTLEMENT SET_261AD676,SET_261AD676
BNK_8DD3B05B,81139,INR,CREDIT,2026-07-14T04:57:19Z,SETTLEMENT SET_DFF6BE17,SET_DFF6BE17
BNK_E022D283,-46378,INR,CREDIT,2026-08-12T23:44:15Z,SETTLEMENT SET_695D6EE7,SET_695D6EE7
BNK_3F5B6FB5,1394104,INR,CREDIT,2026-07-12T17:03:59Z,SETTLEMENT SET_4B3643A4,SET_4B3643A4
BNK_DAF649DE,1803314,INR,CREDIT,2026-07-26T07:24:49Z,SETTLEMENT SET_F5572596,SET_F5572596
BNK_9BFE02AE,310691,INR,CREDIT,2026-08-04T06:25:04Z,SETTLEMENT SET_61EE88B2,SET_61EE88B2
BNK_36155B69,1711141,INR,CREDIT,2026-08-30T02:30:29Z,SETTLEMENT SET_676F082F,SET_676F082F
BNK_20B9621E,1630784,INR,CREDIT,2026-07-05T10:44:51Z,SETTLEMENT SET_8A704EE6,SET_8A704EE6
BNK_2242E9AF,1766210,INR,CREDIT,2026-07-10T05:11:22Z,SETTLEMENT SET_E18C0142,SET_E18C0142
BNK_0EE7A5E1,746068,INR,CREDIT,2026-09-02T19:46:34Z,SETTLEMENT SET_44707E2C,SET_44707E2C
BNK_736B5003,1587432,INR,CREDIT,2026-08-18T20:10:46Z,SETTLEMENT SET_42725236,SET_42725236
BNK_93021B48,281692,INR,CREDIT,2026-08-15T08:07:32Z,SETTLEMENT SET_1AB50BF3,SET_1AB50BF3
BNK_E0A35290,145064,INR,CREDIT,2026-08-24T16:40:44Z,SETTLEMENT SET_4C729B31,SET_4C729B31
BNK_5D3565FB,607709,INR,CREDIT,2026-07-27T02:58:14Z,SETTLEMENT SET_DE0AF321,SET_DE0AF321
BNK_03245E01,1474212,INR,CREDIT,2026-07-28T22:33:09Z,SETTLEMENT SET_276B9B6C,SET_276B9B6C
BNK_9A7DAD2C,1358954,INR,CREDIT,2026-07-29T01:21:18Z,SETTLEMENT SET_7CB8727D,SET_7CB8727D
BNK_41BF1710,1902614,INR,CREDIT,2026-08-29T16:40:42Z,SETTLEMENT SET_590FDAD3,SET_590FDAD3
BNK_2CE73152,241562,INR,CREDIT,2026-09-01T22:49:56Z,SETTLEMENT SET_592F7B96,SET_592F7B96
BNK_26376B43,120781,INR,CREDIT,2026-08-31T22:01:52Z,SETTLEMENT SET_0362B0D4,SET_0362B0D4
BNK_EBE4B8DB,1917845,INR,CREDIT,2026-09-03T11:01:30Z,SETTLEMENT SET_394AEAAB,SET_394AEAAB
BNK_6A665413,662586,INR,CREDIT,2026-07-14T12:02:54Z,SETTLEMENT SET_A956E4A1,SET_A956E4A1
BNK_8B592AAC,498124,INR,CREDIT,2026-08-25T23:22:59Z,SETTLEMENT SET_A46840B7,SET_A46840B7
BNK_F338C2BA,1010184,INR,CREDIT,2026-07-29T16:31:06Z,SETTLEMENT SET_4854C6B5,SET_4854C6B5
BNK_C142F459,819361,INR,CREDIT,2026-07-06T03:47:00Z,SETTLEMENT SET_A6F71706,SET_A6F71706
BNK_376D6A2A,1623558,INR,CREDIT,2026-08-26T16:53:27Z,SETTLEMENT SET_463031CE,SET_463031CE
BNK_95BA8071,943593,INR,CREDIT,2026-08-30T18:19:01Z,SETTLEMENT SET_A4C38274,SET_A4C38274
BNK_CF777DAD,645301,INR,CREDIT,2026-07-16T07:16:24Z,SETTLEMENT SET_3C1C2AEA,SET_3C1C2AEA
BNK_1106A95F,423953,INR,CREDIT,2026-08-19T13:35:23Z,SETTLEMENT SET_37640F7F,SET_37640F7F
BNK_A7F71C89,491618,INR,CREDIT,2026-08-09T02:22:53Z,SETTLEMENT SET_D923C847,SET_D923C847
BNK_6DDD1108,1141412,INR,CREDIT,2026-08-27T17:04:30Z,SETTLEMENT SET_6E24CA2B,SET_6E24CA2B
BNK_312E0644,264117,INR,CREDIT,2026-08-19T20:45:24Z,SETTLEMENT SET_8E958F7A,SET_8E958F7A
BNK_9618DD18,772333,INR,CREDIT,2026-07-14T06:29:02Z,SETTLEMENT SET_7CDCD304,SET_7CDCD304
BNK_55DC4967,1575129,INR,CREDIT,2026-08-30T07:08:52Z,SETTLEMENT SET_74B5EB10,SET_74B5EB10
BNK_58982EEB,645303,INR,CREDIT,2026-08-22T22:55:21Z,SETTLEMENT SET_4402BF7A,SET_4402BF7A
BNK_269C5385,1627494,INR,CREDIT,2026-08-05T05:59:44Z,SETTLEMENT SET_20733BBE,SET_20733BBE
BNK_4C939A62,1353291,INR,CREDIT,2026-08-20T06:49:02Z,SETTLEMENT SET_23538512,SET_23538512
BNK_5361B1D7,1493307,INR,CREDIT,2026-08-30T08:30:35Z,SETTLEMENT SET_B8AD8E81,SET_B8AD8E81
BNK_4CC9F926,573343,INR,CREDIT,2026-07-31T04:02:38Z,SETTLEMENT SET_D1DE136B,SET_D1DE136B
BNK_06CC7333,1605300,INR,CREDIT,2026-08-27T05:22:21Z,SETTLEMENT SET_969C6E42,SET_969C6E42
BNK_A0F6081C,80944,INR,CREDIT,2026-08-26T06:50:12Z,SETTLEMENT SET_8A900EF0,SET_8A900EF0
BNK_6A26FBF8,566215,INR,CREDIT,2026-07-15T08:39:31Z,SETTLEMENT SET_580D5610,SET_580D5610
BNK_A0E1FE2F,659168,INR,CREDIT,2026-07-30T14:09:10Z,SETTLEMENT SET_9A77857F,SET_9A77857F
BNK_7E1166B9,1587725,INR,CREDIT,2026-07-06T02:26:34Z,SETTLEMENT SET_8050429E,SET_8050429E
BNK_20239A6C,1850864,INR,CREDIT,2026-08-05T03:19:57Z,SETTLEMENT SET_B6317834,SET_B6317834
BNK_BAD1E1F4,169796,INR,CREDIT,2026-07-21T22:17:21Z,SETTLEMENT SET_68E3CC8F,SET_68E3CC8F
BNK_2B443258,1795600,INR,CREDIT,2026-09-01T03:50:33Z,SETTLEMENT SET_B40BEB68,SET_B40BEB68
BNK_3D4EC883,1623851,INR,CREDIT,2026-07-03T15:59:10Z,SETTLEMENT SET_76F7E615,SET_76F7E615
BNK_17E0CD9A,684652,INR,CREDIT,2026-07-24T09:11:45Z,SETTLEMENT SET_0FA954B6,SET_0FA954B6
BNK_7B7D0790,58584000,INR,CREDIT,2026-08-27T05:05:37Z,SETTLEMENT SET_64F8B34A,SET_64F8B34A
BNK_A90C6C75,1077148,INR,CREDIT,2026-08-29T14:53:26Z,SETTLEMENT SET_A71AB38F,SET_A71AB38F
BNK_C11232EF,1012820,INR,CREDIT,2026-08-05T04:14:13Z,SETTLEMENT SET_2BF99B45,SET_2BF99B45
BNK_1B8E7E0A,1132722,INR,CREDIT,2026-07-20T23:09:55Z,SETTLEMENT SET_A0FE6FF2,SET_A0FE6FF2
BNK_5D08BB28,1419881,INR,CREDIT,2026-08-04T02:29:01Z,SETTLEMENT SET_8C116D68,SET_8C116D68
BNK_5BFBEC0F,558258,INR,CREDIT,2026-07-06T13:45:07Z,SETTLEMENT SET_ED5DBC3B,SET_ED5DBC3B
BNK_81B8F84B,-38482,INR,CREDIT,2026-08-16T21:02:23Z,SETTLEMENT SET_EA149583,SET_EA149583
BNK_600FDFB8,855620,INR,CREDIT,2026-08-15T09:38:52Z,SETTLEMENT SET_D1D6EB50,SET_D1D6EB50
BNK_06481A06,1488865,INR,CREDIT,2026-07-11T00:25:09Z,SETTLEMENT SET_16F12137,SET_16F12137
BNK_7970712B,14646000,INR,CREDIT,2026-09-01T14:59:57Z,SETTLEMENT SET_F5411437,SET_F5411437
BNK_EA8AB5D6,1815909,INR,CREDIT,2026-08-25T02:40:28Z,SETTLEMENT SET_60898249,SET_60898249
BNK_B5F61E5E,1579816,INR,CREDIT,2026-07-13T04:29:01Z,SETTLEMENT SET_C320B7AE,SET_C320B7AE
BNK_905B02DB,1903395,INR,CREDIT,2026-07-28T04:33:57Z,SETTLEMENT SET_CAC09E98,SET_CAC09E98
BNK_0D58B914,95492,INR,CREDIT,2026-07-21T03:33:04Z,SETTLEMENT SET_1C7A2616,SET_1C7A2616
BNK_A89DB989,1787494,INR,CREDIT,2026-07-21T16:54:37Z,SETTLEMENT SET_9EFD685C,SET_9EFD685C
BNK_6BDD0D75,33979,INR,CREDIT,2026-07-05T22:24:23Z,SETTLEMENT SET_5C649C38,SET_5C649C38
BNK_675F5A2C,1678627,INR,CREDIT,2026-08-03T03:18:53Z,SETTLEMENT SET_7A243B08,SET_7A243B08
BNK_E56EA5A7,1337473,INR,CREDIT,2026-07-19T18:31:25Z,SETTLEMENT SET_69A66A56,SET_69A66A56
BNK_83500917,906100,INR,CREDIT,2026-08-28T03:03:04Z,SETTLEMENT SET_FA97B859,SET_FA97B859
BNK_7D9561A1,812365,INR,CREDIT,2026-08-12T01:12:50Z,SETTLEMENT SET_E9595665,SET_E9595665
BNK_A872EFAB,-24414,INR,CREDIT,2026-08-29T08:05:06Z,SETTLEMENT SET_5C89A730,SET_5C89A730
BNK_2CD8E42A,1548571,INR,CREDIT,2026-08-20T17:07:02Z,SETTLEMENT SET_4E8408A1,SET_4E8408A1
BNK_4231B564,519398,INR,CREDIT,2026-08-25T15:56:45Z,SETTLEMENT SET_71DDE504,SET_71DDE504
BNK_FFC277A6,1166142,INR,CREDIT,2026-08-23T03:47:25Z,SETTLEMENT SET_4D5CC01D,SET_4D5CC01D
BNK_CF5C747A,372497,INR,CREDIT,2026-07-08T06:35:46Z,SETTLEMENT SET_7F11EB65,SET_7F11EB65
BNK_036C6F51,169601,INR,CREDIT,2026-07-07T14:30:26Z,SETTLEMENT SET_155EEF97,SET_155EEF97
BNK_0EF3DCE1,95395,INR,CREDIT,2026-09-02T08:24:55Z,SETTLEMENT SET_D72A17D5,SET_D72A17D5
BNK_BBC45B07,1119929,INR,CREDIT,2026-08-09T03:50:48Z,SETTLEMENT SET_EF13698D,SET_EF13698D
BNK_CA8E0A75,434646,INR,CREDIT,2026-07-22T03:21:31Z,SETTLEMENT SET_14B86623,SET_14B86623
BNK_53EA5CC8,1383559,INR,CREDIT,2026-09-03T01:12:53Z,SETTLEMENT SET_2CA6121B,SET_2CA6121B
BNK_F3E363C7,1222746,INR,CREDIT,2026-08-17T13:06:39Z,SETTLEMENT SET_C18ED6F2,SET_C18ED6F2
BNK_3942BD4C,1147856,INR,CREDIT,2026-07-17T03:17:51Z,SETTLEMENT SET_18AA222D,SET_18AA222D
BNK_83A42B00,135915,INR,CREDIT,2026-07-04T15:38:12Z,SETTLEMENT SET_4D1A0C69,SET_4D1A0C69
BNK_3B1D2D23,321822,INR,CREDIT,2026-07-21T22:07:49Z,SETTLEMENT SET_328ADE8B,SET_328ADE8B
BNK_DD81F5E4,1085757,INR,CREDIT,2026-07-28T03:51:44Z,SETTLEMENT SET_5D5ECF65,SET_5D5ECF65
BNK_0C9F6DFB,930812,INR,CREDIT,2026-07-28T23:33:42Z,SETTLEMENT SET_078714AF,SET_078714AF
BNK_0AA1CF52,1639181,INR,CREDIT,2026-08-01T09:55:20Z,SETTLEMENT SET_2116D464,SET_2116D464
BNK_1BEB6C1D,349063,INR,CREDIT,2026-08-30T04:58:25Z,SETTLEMENT SET_4ADBCD54,SET_4ADBCD54
BNK_4191C9E7,260797,INR,CREDIT,2026-08-18T08:58:21Z,SETTLEMENT SET_74724C7C,SET_74724C7C
BNK_ED313D06,1539100,INR,CREDIT,2026-07-04T11:23:00Z,SETTLEMENT SET_0B6ACBA5,SET_0B6ACBA5
BNK_08443EB6,1005009,INR,CREDIT,2026-07-30T00:55:37Z,SETTLEMENT SET_A0020914,SET_A0020914
BNK_27214552,1008426,INR,CREDIT,2026-08-24T04:27:14Z,SETTLEMENT SET_C546E713,SET_C546E713
BNK_365EEA34,1296367,INR,CREDIT,2026-07-13T07:08:28Z,SETTLEMENT SET_9BBD5742,SET_9BBD5742
BNK_9A70B3D1,548494,INR,CREDIT,2026-09-01T00:06:03Z,SETTLEMENT SET_1F201554,SET_1F201554
BNK_9D7613CA,1583135,INR,CREDIT,2026-08-14T00:36:22Z,SETTLEMENT SET_2E607431,SET_2E607431
BNK_50D06149,1279818,INR,CREDIT,2026-08-20T18:45:28Z,SETTLEMENT SET_21E17726,SET_21E17726
BNK_240ED569,1504242,INR,CREDIT,2026-07-27T10:29:00Z,SETTLEMENT SET_E9727919,SET_E9727919
BNK_6AFCF5DC,1691125,INR,CREDIT,2026-07-21T10:00:22Z,SETTLEMENT SET_31B1CF1F,SET_31B1CF1F
BNK_515D8A53,-26646,INR,CREDIT,2026-07-21T01:12:40Z,SETTLEMENT SET_FC7FABF4,SET_FC7FABF4
BNK_2A9CDBA7,982747,INR,CREDIT,2026-07-24T22:05:34Z,SETTLEMENT SET_71495A57,SET_71495A57
BNK_4935880E,1396350,INR,CREDIT,2026-08-08T10:04:56Z,SETTLEMENT SET_F52B72B2,SET_F52B72B2
BNK_A1B68BE3,1679408,INR,CREDIT,2026-08-02T08:19:23Z,SETTLEMENT SET_FAAFAD60,SET_FAAFAD60
BNK_DC7ABB5C,398006,INR,CREDIT,2026-07-09T21:24:34Z,SETTLEMENT SET_517BEAE3,SET_517BEAE3
BNK_3B8C5398,20164,INR,CREDIT,2026-08-26T06:03:00Z,SETTLEMENT SET_E353BCB6,SET_E353BCB6
BNK_9856D2B3,94664,INR,CREDIT,2026-07-16T13:14:30Z,SETTLEMENT SET_E5FBAFA6,SET_E5FBAFA6
BNK_E8BFBB5E,345256,INR,CREDIT,2026-08-06T17:38:39Z,SETTLEMENT SET_B58DB2F5,SET_B58DB2F5
BNK_65587ECB,367713,INR,CREDIT,2026-09-01T17:18:54Z,SETTLEMENT SET_E30FE2B1,SET_E30FE2B1
BNK_770D39C7,1750783,INR,CREDIT,2026-07-10T18:49:14Z,SETTLEMENT SET_AD349A98,SET_AD349A98
BNK_1C5D9076,1822744,INR,CREDIT,2026-08-08T22:52:13Z,SETTLEMENT SET_1D0B3E98,SET_1D0B3E98
BNK_9C03CE67,1342160,INR,CREDIT,2026-07-13T22:25:10Z,SETTLEMENT SET_8E7B3C71,SET_8E7B3C71
BNK_109198A6,1726569,INR,CREDIT,2026-07-12T02:57:07Z,SETTLEMENT SET_D04FEDF6,SET_D04FEDF6
BNK_F76B5B64,1769921,INR,CREDIT,2026-07-06T02:49:38Z,SETTLEMENT SET_C1A78F21,SET_C1A78F21
BNK_FCA32A92,1275472,INR,CREDIT,2026-08-16T13:12:38Z,SETTLEMENT SET_F5CC67B4,SET_F5CC67B4
BNK_FD6EF8E3,573928,INR,CREDIT,2026-08-25T21:15:50Z,SETTLEMENT SET_E52E0004,SET_E52E0004
BNK_877DD517,1931320,INR,CREDIT,2026-07-15T05:54:53Z,SETTLEMENT SET_36038712,SET_36038712
BNK_D67155A4,830890,INR,CREDIT,2026-07-03T02:45:10Z,SETTLEMENT SET_7262CC58,SET_7262CC58
BNK_5612C53E,1321070,INR,CREDIT,2026-08-29T11:01:47Z,SETTLEMENT SET_5900BEE1,SET_5900BEE1
BNK_4A4171E1,1032055,INR,CREDIT,2026-08-06T06:23:10Z,SETTLEMENT SET_5006CC7D,SET_5006CC7D
BNK_D85D4B0A,1679604,INR,CREDIT,2026-07-23T15:05:29Z,SETTLEMENT SET_9CA9C4CB,SET_9CA9C4CB
BNK_65344D1B,1881426,INR,CREDIT,2026-07-26T11:32:34Z,SETTLEMENT SET_0D9E84F1,SET_0D9E84F1
BNK_899DACB8,1175488,INR,CREDIT,2026-07-07T00:25:20Z,SETTLEMENT SET_E13CE255,SET_E13CE255
BNK_48823202,239609,INR,CREDIT,2026-07-12T11:16:08Z,SETTLEMENT SET_DA0A37A6,SET_DA0A37A6
BNK_E1A6E711,533017,INR,CREDIT,2026-08-27T23:51:55Z,SETTLEMENT SET_85BAC46F,SET_85BAC46F
BNK_60BBB170,906295,INR,CREDIT,2026-08-07T02:05:40Z,SETTLEMENT SET_885612A1,SET_885612A1
BNK_F5789CC8,1100110,INR,CREDIT,2026-07-28T12:49:25Z,SETTLEMENT SET_B3B4306E,SET_B3B4306E
BNK_D4DDC333,33589,INR,CREDIT,2026-07-20T17:53:28Z,SETTLEMENT SET_59B541CE,SET_59B541CE
BNK_8D539945,1444682,INR,CREDIT,2026-08-18T19:49:33Z,SETTLEMENT SET_117C914A,SET_117C914A
BNK_FFDA0BF4,1101282,INR,CREDIT,2026-08-13T07:59:19Z,SETTLEMENT SET_F088D18D,SET_F088D18D
BNK_B1A93B4F,1278499,INR,CREDIT,2026-07-06T08:47:00Z,SETTLEMENT SET_5791EC08,SET_5791EC08
BNK_0616631F,283645,INR,CREDIT,2026-07-03T05:22:52Z,SETTLEMENT SET_9BD3C9AA,SET_9BD3C9AA
BNK_4FA2FC89,233262,INR,CREDIT,2026-07-10T03:30:12Z,SETTLEMENT SET_3873B8F4,SET_3873B8F4
BNK_4115DD2C,1698694,INR,CREDIT,2026-08-11T05:49:31Z,SETTLEMENT SET_FD13614D,SET_FD13614D
BNK_4878828B,879737,INR,CREDIT,2026-08-05T11:50:52Z,SETTLEMENT SET_765EC22F,SET_765EC22F
BNK_55BC371D,818810,INR,CREDIT,2026-07-26T01:13:36Z,SETTLEMENT SET_081B42FA,SET_081B42FA
BNK_DD84CAFF,205628,INR,CREDIT,2026-08-18T21:19:10Z,SETTLEMENT SET_5F820311,SET_5F820311
BNK_A353A37A,507366,INR,CREDIT,2026-08-28T04:26:28Z,SETTLEMENT SET_39B15934,SET_39B15934
BNK_27A1340B,1714559,INR,CREDIT,2026-07-29T14:58:41Z,SETTLEMENT SET_8D4B0FFB,SET_8D4B0FFB
BNK_1FF534F1,1634201,INR,CREDIT,2026-08-11T05:32:25Z,SETTLEMENT SET_D156D63A,SET_D156D63A
BNK_75F98164,774383,INR,CREDIT,2026-08-22T01:57:41Z,SETTLEMENT SET_88EF7282,SET_88EF7282
BNK_9ECC4F80,-12305,INR,CREDIT,2026-07-18T18:41:11Z,SETTLEMENT SET_B9C4BAC9,SET_B9C4BAC9
BNK_729C4F7F,1830750,INR,CREDIT,2026-08-28T06:23:58Z,SETTLEMENT SET_0EC5F65A,SET_0EC5F65A
BNK_6A0690DE,176729,INR,CREDIT,2026-07-18T02:34:00Z,SETTLEMENT SET_CF258FF1,SET_CF258FF1
BNK_48DC0297,858647,INR,CREDIT,2026-08-17T05:52:28Z,SETTLEMENT SET_1B4506A9,SET_1B4506A9
BNK_B177C46D,898286,INR,CREDIT,2026-08-16T11:05:38Z,SETTLEMENT SET_93C1E316,SET_93C1E316
BNK_5034F927,415945,INR,CREDIT,2026-07-27T00:31:13Z,SETTLEMENT SET_956D514A,SET_956D514A
BNK_EACC8B62,97567,INR,CREDIT,2026-08-17T05:51:56Z,SETTLEMENT SET_D8E6EDDB,SET_D8E6EDDB
BNK_0C21C2CC,26168,INR,CREDIT,2026-07-10T08:07:09Z,SETTLEMENT SET_518CA76C,SET_518CA76C
BNK_9341E639,1575910,INR,CREDIT,2026-08-16T01:56:39Z,SETTLEMENT SET_61944C17,SET_61944C17
BNK_622D0B68,1295636,INR,CREDIT,2026-08-25T20:27:18Z,SETTLEMENT SET_3323F9D4,SET_3323F9D4
BNK_18159438,746849,INR,CREDIT,2026-07-21T07:22:05Z,SETTLEMENT SET_501B6B5D,SET_501B6B5D
BNK_1D45E765,846246,INR,CREDIT,2026-08-04T20:25:15Z,SETTLEMENT SET_BD8D7688,SET_BD8D7688
BNK_AFD2A333,1228312,INR,CREDIT,2026-08-08T13:33:05Z,SETTLEMENT SET_05450CF1,SET_05450CF1
BNK_39A02D0C,1783590,INR,CREDIT,2026-07-10T10:19:46Z,SETTLEMENT SET_2CFC8AB8,SET_2CFC8AB8
BNK_3F9FDC3B,1457035,INR,CREDIT,2026-08-29T20:00:44Z,SETTLEMENT SET_FDC04757,SET_FDC04757
BNK_15FED6D0,1812199,INR,CREDIT,2026-07-25T20:46:27Z,SETTLEMENT SET_1514E054,SET_1514E054
BNK_20E9679E,1081266,INR,CREDIT,2026-08-31T00:17:34Z,SETTLEMENT SET_794735EF,SET_794735EF
BNK_796D20BC,1841248,INR,CREDIT,2026-07-08T14:28:54Z,SETTLEMENT SET_94FCC194,SET_94FCC194
BNK_DBA0F269,-18400,INR,CREDIT,2026-08-24T21:41:04Z,SETTLEMENT SET_248FC6DF,SET_248FC6DF
BNK_0A1241A4,1074529,INR,CREDIT,2026-07-26T06:16:25Z,SETTLEMENT SET_93BE67A9,SET_93BE67A9
BNK_C12E6C54,1431403,INR,CREDIT,2026-07-16T18:30:06Z,SETTLEMENT SET_B68C2813,SET_B68C2813
BNK_B79E926C,1821963,INR,CREDIT,2026-08-18T14:18:09Z,SETTLEMENT SET_B97B19E4,SET_B97B19E4
BNK_E6B6CD9F,216468,INR,CREDIT,2026-07-17T21:21:50Z,SETTLEMENT SET_EC513AC9,SET_EC513AC9
BNK_34AD53E1,1385024,INR,CREDIT,2026-07-07T13:18:53Z,SETTLEMENT SET_F12F082A,SET_F12F082A
BNK_DFC8A624,1571321,INR,CREDIT,2026-07-31T12:03:06Z,SETTLEMENT SET_28477EF8,SET_28477EF8
BNK_BDAED8C3,1510491,INR,CREDIT,2026-08-11T14:39:29Z,SETTLEMENT SET_398FCD3A,SET_398FCD3A
BNK_072D5AD9,850640,INR,CREDIT,2026-07-25T18:33:50Z,SETTLEMENT SET_697CE10F,SET_697CE10F
BNK_2CF8BD36,934888,INR,CREDIT,2026-07-25T16:56:23Z,SETTLEMENT SET_A9A5B792,SET_A9A5B792
BNK_C48B1A7D,1383362,INR,CREDIT,2026-07-07T14:04:19Z,SETTLEMENT SET_0B7EFD72,SET_0B7EFD72
BNK_5B2922B6,237438,INR,CREDIT,2026-09-01T20:46:10Z,SETTLEMENT SET_18C6C57D,SET_18C6C57D
BNK_102D81B4,315866,INR,CREDIT,2026-08-03T18:40:24Z,SETTLEMENT SET_A9E856EC,SET_A9E856EC
BNK_7CC8C3CC,1206733,INR,CREDIT,2026-08-03T21:31:04Z,SETTLEMENT SET_5801B24C,SET_5801B24C
BNK_E4531C81,-27147,INR,CREDIT,2026-07-23T17:00:24Z,SETTLEMENT SET_60549A14,SET_60549A14
BNK_0A66715C,1134577,INR,CREDIT,2026-07-13T15:31:16Z,SETTLEMENT SET_955EC040,SET_955EC040
BNK_4D02102E,359118,INR,CREDIT,2026-07-07T05:33:35Z,SETTLEMENT SET_2511C841,SET_2511C841
BNK_6A17C044,1759961,INR,CREDIT,2026-07-12T18:52:51Z,SETTLEMENT SET_7AF41A24,SET_7AF41A24
BNK_7C439D89,867532,INR,CREDIT,2026-07-28T06:14:21Z,SETTLEMENT SET_4EB4B374,SET_4EB4B374
BNK_3D34F18A,29292000,INR,CREDIT,2026-07-22T07:31:28Z,SETTLEMENT SET_3B97CC5D,SET_3B97CC5D
BNK_50097779,545663,INR,CREDIT,2026-07-13T17:48:21Z,SETTLEMENT SET_FD9488B5,SET_FD9488B5
BNK_6165AC65,1180663,INR,CREDIT,2026-07-20T12:19:04Z,SETTLEMENT SET_12629BC8,SET_12629BC8
BNK_9DD6AD29,1099134,INR,CREDIT,2026-07-07T19:33:10Z,SETTLEMENT SET_0A24DA46,SET_0A24DA46
BNK_15CE4E70,235020,INR,CREDIT,2026-08-07T18:38:11Z,SETTLEMENT SET_674B3F91,SET_674B3F91
BNK_D46DEB80,1333568,INR,CREDIT,2026-09-08T17:36:51Z,SETTLEMENT SET_05EE554C,SET_05EE554C
BNK_E90C8371,731617,INR,CREDIT,2026-07-27T15:58:31Z,SETTLEMENT SET_1DB03CF6,SET_1DB03CF6
BNK_28A6E4E8,1922530,INR,CREDIT,2026-07-16T19:15:47Z,SETTLEMENT SET_EA704A22,SET_EA704A22
BNK_4BC4A57F,1367644,INR,CREDIT,2026-07-24T17:17:29Z,SETTLEMENT SET_FE0F62EC,SET_FE0F62EC
BNK_70E7602D,1832508,INR,CREDIT,2026-07-26T11:45:06Z,SETTLEMENT SET_50961381,SET_50961381
BNK_F227EE79,1156742,INR,CREDIT,2026-08-21T03:26:28Z,SETTLEMENT SET_7FA1F49D,SET_7FA1F49D
BNK_87B40D62,673909,INR,CREDIT,2026-08-10T21:37:24Z,SETTLEMENT SET_3D5C23A0,SET_3D5C23A0
BNK_CC045832,1663687,INR,CREDIT,2026-07-13T13:35:15Z,SETTLEMENT SET_CE6C80E4,SET_CE6C80E4
BNK_5F4BA49F,1752346,INR,CREDIT,2026-07-08T21:12:48Z,SETTLEMENT SET_9914A4BA,SET_9914A4BA
BNK_D5D0CBA9,58584000,INR,CREDIT,2026-09-01T23:50:38Z,SETTLEMENT SET_9ECD54F6,SET_9ECD54F6
BNK_0A9EBF15,61661,INR,CREDIT,2026-08-28T00:21:23Z,SETTLEMENT SET_8128FA8A,SET_8128FA8A
BNK_F959A2C1,1770214,INR,CREDIT,2026-09-03T14:57:11Z,SETTLEMENT SET_D643C8F9,SET_D643C8F9
BNK_A952DB58,41205,INR,CREDIT,2026-08-05T05:43:02Z,SETTLEMENT SET_F184090D,SET_F184090D
BNK_23C04A70,875433,INR,CREDIT,2026-07-22T11:06:16Z,SETTLEMENT SET_9B33C629,SET_9B33C629
BNK_AE3151AC,-23722,INR,CREDIT,2026-07-18T09:59:16Z,SETTLEMENT SET_72564206,SET_72564206
BNK_BF9ACA83,94418,INR,CREDIT,2026-08-31T09:26:58Z,SETTLEMENT SET_46EDE5C4,SET_46EDE5C4
BNK_6CC5C91A,485759,INR,CREDIT,2026-07-08T05:59:07Z,SETTLEMENT SET_81EE959B,SET_81EE959B
BNK_2493C988,-34389,INR,CREDIT,2026-08-16T01:56:53Z,SETTLEMENT SET_DCAE7FD4,SET_DCAE7FD4
BNK_1EA5F030,598597,INR,CREDIT,2026-08-21T23:14:57Z,SETTLEMENT SET_4ED1505A,SET_4ED1505A
BNK_CE38722C,1879961,INR,CREDIT,2026-07-28T05:51:31Z,SETTLEMENT SET_4D9D410B,SET_4D9D410B
BNK_4713D21C,1747659,INR,CREDIT,2026-09-02T09:34:46Z,SETTLEMENT SET_1D197230,SET_1D197230
BNK_48495847,498941,INR,CREDIT,2026-08-09T20:43:15Z,SETTLEMENT SET_7BE9A2E8,SET_7BE9A2E8
BNK_C93462BA,78598,INR,CREDIT,2026-08-27T22:25:34Z,SETTLEMENT SET_C8CB3216,SET_C8CB3216
BNK_2125875C,500894,INR,CREDIT,2026-07-14T01:29:47Z,SETTLEMENT SET_947D25FF,SET_947D25FF
BNK_98B3E084,1230264,INR,CREDIT,2026-08-09T12:28:34Z,SETTLEMENT SET_21258EE2,SET_21258EE2
BNK_5469384C,1293828,INR,CREDIT,2026-08-10T02:07:56Z,SETTLEMENT SET_BAD9F983,SET_BAD9F983
BNK_9D84B6A6,1385367,INR,CREDIT,2026-08-30T13:22:11Z,SETTLEMENT SET_7A1AAF00,SET_7A1AAF00
BNK_1E988F97,276517,INR,CREDIT,2026-07-27T12:24:13Z,SETTLEMENT SET_4B4431E0,SET_4B4431E0
BNK_D119F0A5,824412,INR,CREDIT,2026-08-22T22:50:35Z,SETTLEMENT SET_E14F3A1A,SET_E14F3A1A
BNK_6AA9E202,1419686,INR,CREDIT,2026-07-25T19:15:05Z,SETTLEMENT SET_7968654B,SET_7968654B
