case_id,payment_id,settlement_id,bank_txn_id,anomaly_type,expected_decision,expected_settlement,actual_settlement
CASE_04074,PAY_76BECE0C,SET_E165B493,BNK_59CD9DB2,OTHER,MATCHED,1511077,1511077
CASE_04075,PAY_EF2D439E,SET_DE7FBFD7,BNK_CB29B5E8,OTHER,MATCHED,415459,415459
CASE_04076,PAY_7C5993FE,SET_03087F5E,BNK_EC592C11,CLEAN,MATCHED,334710,334710
CASE_04077,PAY_A70EC4D1,SET_9853962D,BNK_DC452A69,CLEAN,MATCHED,1182909,1182909
CASE_04078,PAY_3F00BA27,SET_3316D49C,BNK_B1A51F44,CLEAN,MATCHED,988898,988898
CASE_04079,PAY_A8873F64,SET_DA682D3D,BNK_38A20FB5,CLEAN,MATCHED,1885331,1885331
CASE_04080,PAY_52BD4BFE,,,MISSING_SETTLEMENT,EXCEPTION,1446928,1446928
CASE_04081,PAY_513F8E41,SET_B333BEBF,BNK_6066751B,FEE_VARIANCE,EXCEPTION,694221,694121
CASE_04082,PAY_6523EFA8,SET_791D06FD,BNK_8AD650AB,CHARGEBACK,MATCHED,-9355,-9355
CASE_04083,PAY_38D66127,SET_DCFFA485,BNK_31103AC2,CLEAN,MATCHED,1045627,1045627
CASE_04084,,SET_9FFB751E,BNK_2AD57025,MISSING_PAYMENT,EXCEPTION,1690735,1690735
CASE_04085,PAY_76A70BAD,SET_1276C076,BNK_38E15BBB,REFERENCE_TYPO,MATCHED,121758,121758
CASE_04086,PAY_04320CB7,SET_A8F31C9B,BNK_EFE06F3B,OTHER,MATCHED,1809563,1809563
CASE_04087,PAY_7FEA2E39,SET_288435CC,BNK_E36D7528,FEE_VARIANCE,EXCEPTION,1404650,1404550
CASE_04088,PAY_5221D94A,SET_6215B81D,BNK_4DB86F80,CLEAN,MATCHED,696369,696369
CASE_04089,PAY_1B6C6E8B,,,MISSING_SETTLEMENT,EXCEPTION,260895,260895
CASE_04090,PAY_94DBC142,SET_B9C7ECAF,BNK_ECD11F1E,HIGH_VALUE_ANOMALY,REVIEW,14646000,14646000
CASE_04091,PAY_F40AE7D4,SET_1EC25C4B,BNK_89497B22,DUPLICATE,REVIEW,1401330,1401330
CASE_04092,PAY_E4A74E4E,,,MISSING_SETTLEMENT,EXCEPTION,191961,191961
CASE_04093,PAY_2B3862CD,SET_2A79B9D1,BNK_24E00514,CLEAN,MATCHED,895652,895652
CASE_04094,PAY_B67E7621,SET_29BC8B55,BNK_B36CE8E3,FEE_VARIANCE,EXCEPTION,1687610,1687510
CASE_04095,PAY_0B346A34,SET_62D8544B,BNK_E0BCE134,CLEAN,MATCHED,1711532,1711532
CASE_04096,PAY_B7D4C82C,SET_6BC7C143,BNK_64E8A334,ONE_TO_MANY,MATCHED,1388832,1388832
CASE_04097,PAY_53775703,SET_3B000E88,BNK_AC066F4E,OTHER,MATCHED,868801,868801
CASE_04098,PAY_53889457,SET_7D580CC2,BNK_790B2FED,OTHER,MATCHED,735230,735230
CASE_04099,PAY_E0189376,SET_720C363D,BNK_F06C17AE,OTHER,MATCHED,1080778,1080778
CASE_04100,PAY_5B23DF43,SET_3880818A,BNK_235E029A,DUPLICATE,REVIEW,444848,444848
CASE_04101,PAY_6F6A707C,SET_8439C28B,BNK_704FE2E4,REFUND,MATCHED,263878,263878
CASE_04102,PAY_D0D9DE05,,,MISSING_SETTLEMENT,EXCEPTION,1173926,1173926
CASE_04103,PAY_D8D4C04B,SET_91F771DB,BNK_16C65BF8,CLEAN,MATCHED,1595145,1595145
CASE_04104,PAY_20F02FD4,SET_77EBEB37,BNK_5FDA7359,AMBIGUOUS,REVIEW,1361786,1361786
CASE_04105,PAY_FB5A7688,SET_F62B0204,BNK_F11D116A,CLEAN,MATCHED,870852,870852
CASE_04106,PAY_1542ECA4,SET_330D59DE,BNK_9D1DA466,TIMING_DIFFERENCE,MATCHED,986848,986848
CASE_04107,PAY_B5E68E5D,SET_A6F3A8B1,BNK_1C28ACA0,CLEAN,MATCHED,1807415,1807415
CASE_04108,PAY_9ECE43A7,SET_B2B31CB3,BNK_057D331B,FEE_VARIANCE,EXCEPTION,866458,866358
CASE_04109,PAY_BCCB747F,SET_B8D7086D,BNK_86B6F54C,CLEAN,MATCHED,377672,377672
CASE_04110,PAY_BEB08C57,SET_2BFA6305,BNK_FE85334D,CLEAN,MATCHED,1287579,1287579
CASE_04111,PAY_832C4F55,SET_9A24BF9F,BNK_D3630DF2,TIMING_DIFFERENCE,MATCHED,425906,425906
CASE_04112,PAY_08FD18F3,SET_8331F1BF,BNK_6E77B2F8,CLEAN,MATCHED,160325,160325
CASE_04113,PAY_55937551,SET_DF7F0647,BNK_EA767AEE,CLEAN,MATCHED,1625609,1625609
CASE_04114,PAY_43F3087B,SET_628A0838,BNK_13DED355,CLEAN,MATCHED,1792476,1792476
CASE_04115,PAY_5E206FBC,SET_CE4A2CE2,BNK_84552AA2,REFERENCE_TYPO,MATCHED,1396545,1396545
CASE_04116,PAY_6114FE3B,SET_3F09CD7D,BNK_C399E597,FEE_VARIANCE,EXCEPTION,532334,532234
CASE_04117,PAY_427FDA66,SET_E77084F5,BNK_DD9C13A8,AMBIGUOUS,REVIEW,595995,595995
CASE_04118,PAY_05DC27C3,SET_37372CAE,BNK_3F300227,TAX_VARIANCE,EXCEPTION,177412,177462
CASE_04119,PAY_18DFE327,SET_DE9F1B09,BNK_912C81A1,TIMING_DIFFERENCE,MATCHED,234434,234434
CASE_04120,PAY_2F588D22,SET_97C8E76F,BNK_14B02CB4,TAX_VARIANCE,EXCEPTION,567875,567925
CASE_04121,PAY_6E246990,SET_8A6C0838,BNK_35F0531E,CLEAN,MATCHED,1404161,1404161
CASE_04122,PAY_8E4ED7C3,SET_906F067B,BNK_2EA98397,CLEAN,MATCHED,982845,982845
CASE_04123,PAY_CF0B66BC,SET_53887AC6,BNK_E7A9F8B2,CLEAN,MATCHED,89341,89341
CASE_04124,PAY_E41E415A,,,MISSING_SETTLEMENT,EXCEPTION,1342941,1342941
CASE_04125,PAY_200DD14F,SET_38D01483,BNK_6ECF66D9,CHARGEBACK,MATCHED,-40289,-40289
CASE_04126,PAY_2AD8CC82,SET_43C4D450,BNK_52290241,REFUND,MATCHED,563725,563725
CASE_04127,PAY_BEA27872,SET_3F7AC1CD,BNK_1C3CC778,CHARGEBACK,MATCHED,-26620,-26620
CASE_04128,PAY_DCBD065C,SET_9965D33C,BNK_BD59CE38,CHARGEBACK,MATCHED,-37417,-37417
CASE_04129,PAY_BDC0C761,SET_1EC7B287,BNK_1DCCE017,CLEAN,MATCHED,941348,941348
CASE_04130,PAY_48913D30,SET_1C134158,BNK_F8507F58,OTHER,MATCHED,791763,791763
CASE_04131,PAY_DF434DA6,SET_184A0A2A,BNK_25299F55,CLEAN,MATCHED,875050,875050
CASE_04132,,SET_7E3AAAFB,BNK_112238EA,MISSING_PAYMENT,EXCEPTION,690901,690901
CASE_04133,PAY_1C6A9A96,SET_F05E2EBA,BNK_E3693894,CLEAN,MATCHED,743041,743041
CASE_04134,PAY_7C6BD45D,SET_F57D591E,BNK_C7697EAC,CHARGEBACK,MATCHED,-35671,-35671
CASE_04135,PAY_92432304,SET_708549D4,BNK_CA0EC6F1,CLEAN,MATCHED,1249109,1249109
CASE_04136,PAY_16A65852,SET_07B2D919,BNK_EC277E3E,UNEXPLAINED_DELTA,EXCEPTION,49406,21806
CASE_04137,PAY_FA9EB370,SET_7AEDA755,BNK_31640E1E,CLEAN,MATCHED,266460,266460
CASE_04138,PAY_F941D918,SET_DE9C9E14,BNK_180586DB,CLEAN,MATCHED,1391761,1391761
CASE_04139,PAY_88E13BAB,SET_94CD6A5B,BNK_660D1936,TAX_VARIANCE,EXCEPTION,1779880,1779930
CASE_04140,PAY_A811B7F5,SET_CAFB17FD,BNK_0FE789C6,FEE_VARIANCE,EXCEPTION,389194,389094
CASE_04141,PAY_5AC021A4,SET_EAC94F7F,BNK_13E3560E,OTHER,MATCHED,1081363,1081363
CASE_04142,PAY_CA17C747,SET_BCABF82F,BNK_A0290306,CHARGEBACK,MATCHED,-42229,-42229
CASE_04143,PAY_AEC2E9A1,SET_15251AD7,BNK_174F4FC7,CLEAN,MATCHED,1694445,1694445
CASE_04144,PAY_BD135848,SET_03004E75,BNK_9A5FF8E1,CLEAN,MATCHED,1026978,1026978
CASE_04145,PAY_35CCBD92,SET_1198B3B5,BNK_7DD33F83,REFUND,MATCHED,135203,135203
CASE_04146,PAY_AE683134,,,MISSING_SETTLEMENT,EXCEPTION,1083512,1083512
CASE_04147,PAY_BA2A8C5F,SET_CCF30C1B,BNK_A0F67E92,DUPLICATE,REVIEW,578713,578713
CASE_04148,PAY_AAEBE9A0,SET_22D2983A,BNK_800BED98,TIMING_DIFFERENCE,MATCHED,995147,995147
CASE_04149,PAY_1D02FFF1,SET_3A023D11,BNK_9BAA8397,CLEAN,MATCHED,248885,248885
CASE_04150,PAY_233E4D64,SET_E5C89DBF,BNK_D0DBCCEA,CHARGEBACK,MATCHED,-15512,-15512
CASE_04151,PAY_0F0CF666,SET_0AC7C80D,BNK_E30C52C4,REFUND,MATCHED,761669,761669
CASE_04152,PAY_979066CD,SET_466733DE,BNK_FC70E04E,CLEAN,MATCHED,220960,220960
CASE_04153,PAY_133AFF0A,SET_8BA55E6C,BNK_071D1237,CLEAN,MATCHED,1002959,1002959
CASE_04154,PAY_A61FEF42,SET_A56ACE45,BNK_AEBCAF41,CLEAN,MATCHED,984993,984993
CASE_04155,PAY_2B5A9D38,SET_6A4AB4DF,BNK_46FE6E5D,CLEAN,MATCHED,720779,720779
CASE_04156,PAY_9D24B2B8,SET_E42EBF14,BNK_4A3E7BA8,CLEAN,MATCHED,1926731,1926731
CASE_04157,PAY_13475D73,SET_A3AE693A,BNK_49C809B6,CLEAN,MATCHED,1301737,1301737
CASE_04158,PAY_2CFB86DE,SET_0C0B24A1,BNK_D08F96DD,CLEAN,MATCHED,1591240,1591240
CASE_04159,PAY_4F114A0C,SET_87AB541B,BNK_F03A186E,CLEAN,MATCHED,1011551,1011551
CASE_04160,PAY_FB4D94A5,SET_7D4158C6,BNK_1AC39A54,CLEAN,MATCHED,1091909,1091909
CASE_04161,PAY_5256F802,SET_7AF55078,BNK_3811E1C6,DUPLICATE,REVIEW,983821,983821
CASE_04162,PAY_D1798424,SET_58918AE2,BNK_AA6A25EC,CLEAN,MATCHED,1357099,1357099
CASE_04163,PAY_F38BA65C,SET_E714444F,BNK_441F1175,HIGH_VALUE_ANOMALY,REVIEW,29292000,29292000
CASE_04164,PAY_DB742B55,SET_59A217B4,BNK_582517A1,CHARGEBACK,MATCHED,-15439,-15439
CASE_04165,PAY_88D621C3,SET_94D278E0,BNK_B588C128,AMBIGUOUS,REVIEW,1678042,1678042
CASE_04166,PAY_5083C59A,SET_4F137431,BNK_692D4070,CHARGEBACK,MATCHED,-21594,-21594
CASE_04167,PAY_72A3ED7A,SET_AED7BBA6,BNK_C9203B4C,CLEAN,MATCHED,361268,361268
CASE_04168,PAY_8667A71F,SET_6133C335,BNK_3D671EA9,CLEAN,MATCHED,633196,633196
CASE_04169,PAY_B6F1D446,SET_5537715C,BNK_1096CAFB,DUPLICATE,REVIEW,489665,489665
CASE_04170,PAY_BC5929B9,SET_662EBDFA,BNK_7D8BB04D,REFUND,MATCHED,688732,688732
CASE_04171,PAY_D53C54F8,SET_7D6AB839,BNK_AF2D9030,HIGH_VALUE_ANOMALY,REVIEW,29292000,29292000
CASE_04172,PAY_6F70A2EA,SET_7EF174EA,BNK_1928650C,CLEAN,MATCHED,1903395,1903395
CASE_04173,PAY_CCAAA949,SET_B3A079C0,BNK_1053FA8F,TAX_VARIANCE,EXCEPTION,811291,811341
CASE_04174,PAY_9E1CCCD9,,,MISSING_SETTLEMENT,EXCEPTION,558306,558306
CASE_04175,PAY_B3C3B8FB,SET_AB1263A7,BNK_A1A3C182,CLEAN,MATCHED,1845885,1845885
CASE_04176,PAY_FBFDDEAE,SET_B02785D3,BNK_9FB08A7F,CLEAN,MATCHED,134841,134841
CASE_04177,PAY_BBA70E7B,SET_18E2DB47,BNK_BBD20A97,REFUND,MATCHED,652668,652668
CASE_04178,PAY_B02B6DBE,SET_915181DF,BNK_C204D2A2,ONE_TO_MANY,MATCHED,457834,457834
CASE_04179,PAY_F07C5D9D,SET_C077A5C5,BNK_F876A4D4,TAX_VARIANCE,EXCEPTION,980794,980844
CASE_04180,PAY_6E170CA4,SET_6603E57D,BNK_9FD76400,CLEAN,MATCHED,1677260,1677260
CASE_04181,PAY_C9160C13,SET_AD6B6503,BNK_A711E8D4,CLEAN,MATCHED,171554,171554
CASE_04182,PAY_6FB980AF,SET_9FA15A0B,BNK_FF49A980,REFERENCE_TYPO,MATCHED,1762305,1762305
CASE_04183,PAY_26241E31,SET_C4A9383A,BNK_EEA9D117,CLEAN,MATCHED,787077,787077
CASE_04184,PAY_04B37B09,SET_79456916,BNK_EA17D1D6,CLEAN,MATCHED,1411289,1411289
CASE_04185,PAY_CD8A2032,SET_8C71BF26,BNK_BC1AD97E,DUPLICATE,REVIEW,1347628,1347628
CASE_04186,,SET_C361C588,BNK_23D857EB,MISSING_PAYMENT,EXCEPTION,633586,633586
CASE_04187,PAY_D4E01B68,SET_B45995BC,BNK_CFFED456,CLEAN,MATCHED,1542322,1542322
CASE_04188,PAY_A9A22584,SET_00791F5D,BNK_65826F78,ONE_TO_MANY,MATCHED,216761,216761
CASE_04189,PAY_B5AD0506,,,MISSING_SETTLEMENT,EXCEPTION,1512542,1512542
CASE_04190,PAY_AF45BCCE,SET_75988037,BNK_13912DD0,TAX_VARIANCE,EXCEPTION,172530,172580
CASE_04191,PAY_9B6FD9E2,SET_735750E1,BNK_6F0FECDF,OTHER,MATCHED,1786520,1786520
CASE_04192,PAY_BF7E8560,SET_6B62E261,BNK_F3A4DB50,TIMING_DIFFERENCE,MATCHED,407062,407062
CASE_04193,PAY_B9CEE043,SET_D8B2C520,BNK_DADC65C4,ONE_TO_MANY,MATCHED,65029,65029
CASE_04194,PAY_740523D8,SET_6C61FECB,BNK_BE99D89E,CLEAN,MATCHED,388901,388901
CASE_04195,PAY_808A1E4A,SET_A392F61A,BNK_64B6ECDB,ONE_TO_MANY,MATCHED,1882011,1882011
CASE_04196,PAY_BE4816B1,SET_45D85BA9,BNK_4AF94D9E,TIMING_DIFFERENCE,MATCHED,611422,611422
CASE_04197,PAY_8F411B61,SET_7F9BACD2,BNK_B4DFD3E1,UNEXPLAINED_DELTA,EXCEPTION,1387563,1367863
CASE_04198,PAY_C3B5E035,SET_F50B25E9,BNK_E5D03C69,CLEAN,MATCHED,393978,393978
CASE_04199,PAY_1AF6E898,SET_1F76FAAB,BNK_A8E2A08A,REFERENCE_TYPO,MATCHED,621284,621284
CASE_04200,PAY_034C91BB,SET_1889D64B,BNK_F2C187AD,CLEAN,MATCHED,219495,219495
CASE_04201,PAY_2B046CB4,SET_5F72706D,BNK_6858ED5A,TIMING_DIFFERENCE,MATCHED,1075798,1075798
CASE_04202,PAY_C9E72E86,SET_80064F5B,BNK_379B2808,UNEXPLAINED_DELTA,EXCEPTION,776922,736922
CASE_04203,PAY_CFADA678,SET_B805D1F0,BNK_F18DF9ED,TIMING_DIFFERENCE,MATCHED,368689,368689
CASE_04204,PAY_663382EC,SET_9E6800D4,BNK_4BBCC5A0,HIGH_VALUE_ANOMALY,REVIEW,58584000,58584000
CASE_04205,PAY_187A7F76,SET_974AA6FF,BNK_541D792A,CLEAN,MATCHED,704864,704864
CASE_04206,PAY_BB64E826,SET_30E07E2F,BNK_47549463,CLEAN,MATCHED,1882988,1882988
CASE_04207,PAY_431F78CD,SET_FD2971E6,BNK_40DBE0F3,CLEAN,MATCHED,1125497,1125497
CASE_04208,PAY_C6A37563,SET_C6BE4D26,BNK_5B09DB50,CLEAN,MATCHED,889891,889891
CASE_04209,PAY_38A42632,SET_D765AF2D,BNK_137E7C7F,TAX_VARIANCE,EXCEPTION,1677065,1677115
CASE_04210,PAY_A605E417,SET_4C2DFC92,BNK_B7E421C6,OTHER,MATCHED,170675,170675
CASE_04211,PAY_D9BF17DF,SET_1483DD22,BNK_D2BF9C38,CLEAN,MATCHED,1863655,1863655
CASE_04212,PAY_B291D02E,SET_0A6E7854,BNK_AEC7E4E2,REFUND,MATCHED,134107,134107
CASE_04213,PAY_C1007D93,SET_484CEAA9,BNK_70EA3FE7,CLEAN,MATCHED,1855356,1855356
CASE_04214,PAY_3289DEF6,SET_2F94C84D,BNK_AA486D42,TIMING_DIFFERENCE,MATCHED,1107726,1107726
CASE_04215,PAY_3DFBA8B5,SET_2C86E386,BNK_8B54B31B,REFERENCE_TYPO,MATCHED,312546,312546
CASE_04216,PAY_2523C929,SET_786EB0A3,BNK_D034BBD2,ONE_TO_MANY,MATCHED,1559799,1559799
CASE_04217,PAY_F35E97E6,SET_0C65507D,BNK_A5A8ECF5,TIMING_DIFFERENCE,MATCHED,1414414,1414414
CASE_04218,PAY_CDA2081F,SET_616EE81D,BNK_E3AFAC50,CLEAN,MATCHED,1082828,1082828
CASE_04219,PAY_11444D7E,SET_A97DEB75,BNK_D135580A,CLEAN,MATCHED,1903980,1903980
CASE_04220,PAY_69CAD47E,SET_55179C77,BNK_DB448FC4,CLEAN,MATCHED,1214252,1214252
CASE_04221,PAY_AF3F634E,SET_F4745962,BNK_783DE80D,FEE_VARIANCE,EXCEPTION,873683,873583
CASE_04222,PAY_3620DE00,SET_3D857282,BNK_6097F4C5,FEE_VARIANCE,EXCEPTION,752414,752314
CASE_04223,PAY_3F0726F1,SET_F9D95916,BNK_38201C61,HIGH_VALUE_ANOMALY,REVIEW,58584000,58584000
CASE_04224,PAY_348B96B3,,,MISSING_SETTLEMENT,EXCEPTION,170578,170578
CASE_04225,PAY_1FF7B601,SET_8FDEDB49,BNK_285BBB99,OTHER,MATCHED,536337,536337
CASE_04226,PAY_2F0561D1,SET_FEDB0DEE,BNK_1E49A426,CHARGEBACK,MATCHED,-36086,-36086
CASE_04227,PAY_92B30E7E,SET_DB91F4FD,BNK_B0132A97,AMBIGUOUS,REVIEW,1734282,1734282
CASE_04228,PAY_3D8904F5,SET_48EBDA42,BNK_CF6D7744,AMBIGUOUS,REVIEW,81139,81139
CASE_04229,PAY_5A18181D,SET_70FA9EB1,BNK_BAC5B70F,CHARGEBACK,MATCHED,-46378,-46378
CASE_04230,PAY_77297B31,SET_9E37CA6B,BNK_7E2DE12A,CLEAN,MATCHED,1394104,1394104
CASE_04231,PAY_B7264106,SET_934250DD,BNK_DC0D0861,CLEAN,MATCHED,1803314,1803314
CASE_04232,PAY_5E11DC16,SET_D2B3544A,BNK_1BA457F6,TIMING_DIFFERENCE,MATCHED,310691,310691
CASE_04233,PAY_38CF786C,SET_6F6A7DCB,BNK_8653CE7C,CLEAN,MATCHED,1711141,1711141
CASE_04234,PAY_05DB76EA,SET_11A3AE7D,BNK_A04A41F7,CLEAN,MATCHED,1630784,1630784
CASE_04235,PAY_42D1C06E,SET_28BF4E0F,BNK_F1E90B01,CLEAN,MATCHED,1766210,1766210
CASE_04236,PAY_5D643323,SET_64642C6B,BNK_A0CEF3E7,REFERENCE_TYPO,MATCHED,746068,746068
CASE_04237,PAY_61183D59,SET_321E2912,BNK_CDD2FBA3,CLEAN,MATCHED,1587432,1587432
CASE_04238,PAY_2625023A,SET_63296387,BNK_0599F9C9,CLEAN,MATCHED,281692,281692
CASE_04239,PAY_622EDD46,SET_FFD8F8DB,BNK_19ECE2FA,REFUND,MATCHED,145064,145064
CASE_04240,PAY_8F904D46,SET_AF78DCA4,BNK_584146E4,FEE_VARIANCE,EXCEPTION,607809,607709
CASE_04241,PAY_1DB8042E,SET_2326208F,BNK_F63C2B9A,UNEXPLAINED_DELTA,EXCEPTION,1517912,1474212
CASE_04242,PAY_69C58C20,SET_0C3595CD,BNK_CA730F8D,CLEAN,MATCHED,1358954,1358954
CASE_04243,PAY_63A8C340,SET_22482B1B,BNK_6A2F8A0D,DUPLICATE,REVIEW,1902614,1902614
CASE_04244,PAY_DD5679D8,SET_B6C85256,BNK_9EC075C0,CLEAN,MATCHED,241562,241562
CASE_04245,PAY_6C834373,SET_C0CB26FF,BNK_1E94BC80,ONE_TO_MANY,MATCHED,120781,120781
CASE_04246,PAY_50B90C4F,SET_2F631070,BNK_8AE728A9,CLEAN,MATCHED,1917845,1917845
CASE_04247,PAY_0EDB00B7,SET_0101C377,BNK_7766D86D,ONE_TO_MANY,MATCHED,662586,662586
CASE_04248,PAY_74A8711E,SET_129C88B3,BNK_F1714B61,REFUND,MATCHED,498124,498124
CASE_04249,PAY_4EF59277,SET_71574BD3,BNK_FB00BD52,REFERENCE_TYPO,MATCHED,1010184,1010184
CASE_04250,PAY_A7350734,SET_8E0A7359,BNK_FDF2D1D7,REFUND,MATCHED,819361,819361
CASE_04251,PAY_5D9CA237,SET_F2FDF20E,BNK_D6C105DF,CLEAN,MATCHED,1623558,1623558
CASE_04252,PAY_F256D3DC,SET_EC5A1345,BNK_FA4F3D98,CLEAN,MATCHED,943593,943593
CASE_04253,PAY_2ACEEDA5,SET_730FA299,BNK_E40379A4,FEE_VARIANCE,EXCEPTION,645401,645301
CASE_04254,,SET_04D10115,BNK_015A1289,MISSING_PAYMENT,EXCEPTION,423953,423953
CASE_04255,PAY_DFB641BD,SET_A4A6433C,BNK_660EFD0C,CLEAN,MATCHED,491618,491618
CASE_04256,PAY_DAABBAE7,SET_84104E0A,BNK_B014C734,CLEAN,MATCHED,1141412,1141412
CASE_04257,PAY_0E01EAC8,SET_4E28ACDE,BNK_3846992F,CLEAN,MATCHED,264117,264117
CASE_04258,PAY_B17E6699,SET_10734451,BNK_CC1AB5CF,CLEAN,MATCHED,772333,772333
CASE_04259,PAY_E171B81B,SET_E52F60C3,BNK_C841DB2B,CLEAN,MATCHED,1575129,1575129
CASE_04260,PAY_40D1BF7B,SET_7A73A791,BNK_88F8E828,CLEAN,MATCHED,645303,645303
CASE_04261,PAY_D146C4A9,SET_E24D534F,BNK_CBD19329,UNEXPLAINED_DELTA,EXCEPTION,1646894,1627494
CASE_04262,PAY_2B11C043,SET_57492795,BNK_3E7CAF1D,CLEAN,MATCHED,1353291,1353291
CASE_04263,PAY_7C5CF7D7,SET_13B04C6A,BNK_0383A848,ONE_TO_MANY,MATCHED,1493307,1493307
CASE_04264,PAY_3278FA16,SET_DA2FC01F,BNK_DE672D87,OTHER,MATCHED,573343,573343
CASE_04265,PAY_141B4850,SET_1493D13A,BNK_8B98FADB,CLEAN,MATCHED,1605300,1605300
CASE_04266,PAY_C1087057,SET_B4B6E694,BNK_ACBB9967,OTHER,MATCHED,80944,80944
CASE_04267,PAY_FD1D483D,SET_75EA7025,BNK_468C855B,CLEAN,MATCHED,566215,566215
CASE_04268,PAY_2B375851,SET_C86F71E7,BNK_EF00286F,REFERENCE_TYPO,MATCHED,659168,659168
CASE_04269,PAY_E575FD38,SET_2BF27AEE,BNK_C438E84D,CLEAN,MATCHED,1587725,1587725
CASE_04270,,SET_994261B5,BNK_BB2BB95C,MISSING_PAYMENT,EXCEPTION,1850864,1850864
CASE_04271,PAY_D6A2C598,SET_74300207,BNK_1C3ECBE1,CLEAN,MATCHED,169796,169796
CASE_04272,PAY_81B3BC5C,SET_2C339342,BNK_BB29A659,OTHER,MATCHED,1795600,1795600
CASE_04273,,SET_F001FCE5,BNK_B3B138BD,MISSING_PAYMENT,EXCEPTION,1623851,1623851
CASE_04274,PAY_CF515BB2,SET_81B397E8,BNK_6C5FE6D5,TIMING_DIFFERENCE,MATCHED,684652,684652
CASE_04275,PAY_FC0CEE81,SET_9E3F7F56,BNK_FD9A3E9A,HIGH_VALUE_ANOMALY,REVIEW,58584000,58584000
CASE_04276,PAY_FC0F03AD,SET_F247CB30,BNK_0A01ADD7,UNEXPLAINED_DELTA,EXCEPTION,1086148,1077148
CASE_04277,PAY_CF252BCE,SET_27C6877D,BNK_B196279A,CLEAN,MATCHED,1012820,1012820
CASE_04278,PAY_5D7B4FB1,SET_706CF581,BNK_6F4B1A38,CLEAN,MATCHED,1132722,1132722
CASE_04279,PAY_DC0FF03E,,,MISSING_SETTLEMENT,EXCEPTION,270073,270073
CASE_04280,PAY_542D371D,SET_1F60A8CA,BNK_1DFCB441,REFERENCE_TYPO,MATCHED,1419881,1419881
CASE_04281,PAY_4399A8BA,SET_AB87C2BB,BNK_15E02B67,TAX_VARIANCE,EXCEPTION,558208,558258
CASE_04282,PAY_07485E3F,SET_B00F4CDD,BNK_AF08EEB7,CHARGEBACK,MATCHED,-38482,-38482
CASE_04283,PAY_F531D9CF,SET_1F7E4F0E,BNK_AA85B5C9,AMBIGUOUS,REVIEW,855620,855620
CASE_04284,PAY_DE0D5884,SET_C771AA86,BNK_46EF7124,TAX_VARIANCE,EXCEPTION,1488815,1488865
CASE_04285,PAY_C0866600,SET_DDBC4C02,BNK_59B8139E,HIGH_VALUE_ANOMALY,REVIEW,14646000,14646000
CASE_04286,PAY_A1F7284F,SET_639943D3,BNK_7D6433FB,CLEAN,MATCHED,1815909,1815909
CASE_04287,PAY_B34A1B5B,SET_D0B73071,BNK_76237C03,CLEAN,MATCHED,1579816,1579816
CASE_04288,PAY_7185C67D,SET_076CFD61,BNK_11D1EB86,CLEAN,MATCHED,1903395,1903395
CASE_04289,PAY_E20F8226,SET_2BB5618D,BNK_10CD82D8,REFERENCE_TYPO,MATCHED,95492,95492
CASE_04290,PAY_C6473C5E,SET_5E2F63B5,BNK_9DF2797C,FEE_VARIANCE,EXCEPTION,1787594,1787494
CASE_04291,PAY_7F7684F6,SET_724350AB,BNK_81A071D3,CLEAN,MATCHED,33979,33979
CASE_04292,PAY_7561791C,SET_31430F44,BNK_E2AE668E,CLEAN,MATCHED,1678627,1678627
CASE_04293,PAY_4D3208A2,SET_F662A00C,BNK_92C2225C,TIMING_DIFFERENCE,MATCHED,1337473,1337473
CASE_04294,PAY_F4BE1F2E,SET_0C795301,BNK_249F50BD,CLEAN,MATCHED,906100,906100
CASE_04295,PAY_96C62E63,SET_B160AFC7,BNK_98FAF1A4,CLEAN,MATCHED,812365,812365
CASE_04296,PAY_8AFF99C6,SET_09B2D97C,BNK_6D745237,CHARGEBACK,MATCHED,-24414,-24414
CASE_04297,,SET_A8BF0614,BNK_47959C11,MISSING_PAYMENT,EXCEPTION,1548571,1548571
CASE_04298,PAY_CE825A70,SET_82D344A9,BNK_706DEBEA,TAX_VARIANCE,EXCEPTION,519348,519398
CASE_04299,PAY_998165AB,SET_B3129308,BNK_7D15F58C,UNEXPLAINED_DELTA,EXCEPTION,1202242,1166142
CASE_04300,PAY_F2EB1DF6,SET_7B6F474A,BNK_C9252EA9,AMBIGUOUS,REVIEW,372497,372497
CASE_04301,PAY_ABBE1316,SET_514688CA,BNK_475703A6,CLEAN,MATCHED,169601,169601
CASE_04302,PAY_610E8356,SET_BD8C9DE8,BNK_7D1C18AF,REFERENCE_TYPO,MATCHED,95395,95395
CASE_04303,PAY_7ACD815A,SET_3A7CF0F7,BNK_28C69444,FEE_VARIANCE,EXCEPTION,1120029,1119929
CASE_04304,PAY_1410609A,SET_AF1183E7,BNK_D78E4D06,TAX_VARIANCE,EXCEPTION,434596,434646
CASE_04305,PAY_0CFA1EC2,SET_E146359C,BNK_0C0977E9,CLEAN,MATCHED,1383559,1383559
CASE_04306,PAY_4C6F73FC,SET_D0456E87,BNK_FFFCE2DF,CLEAN,MATCHED,1222746,1222746
CASE_04307,PAY_F2747335,SET_E997C7F8,BNK_9726B835,CLEAN,MATCHED,1147856,1147856
CASE_04308,PAY_01B5F63A,SET_4F679996,BNK_B5CAE0AA,CLEAN,MATCHED,135915,135915
